https://www.bpmco.com/property/710-32nd-street/,710 32nd,4,2,Location:710 23rd St,Neighborhood:East of Campus,Pets:Pets,Zoning:RL-1,3440
https://www.bpmco.com/property/5358-pennsylvania-ave/,5358 Penn,3,2,Location:5358 Pennsylvania Ave,Neighborhood:East of Campus,Pets:Negotiable,Zoning:4,3235
https://www.bpmco.com/property/5354-pennsylvania-ave/,5354 Penn,3,2,Location:5354 Pennsylvania Ave,Neighborhood:East of Campus,Pets:Negotiable,Zoning:4,3235
https://www.bpmco.com/property/645-arapahoe-ave/,House (645 Arapahoe Ave.),4,5,Location:645 Arapahoe Ave,Neighborhood:North of Campus,Pets:Negotiable,Zoning:2 or 4,3705
https://www.bpmco.com/property/gregory-creek-apartments-725-arapahoe-ave/,Unit #102,2,5,Location:725 Arapahoe Ave.,Neighborhood:West of Campus (The Hill),Pets:No Pets,Zoning:4,2300
https://www.bpmco.com/property/5550-pennsylvania/,unit #1,3,5,Location:5550 Pennsylvania,Neighborhood:East of Campus,Pets:Negotiable,Zoning:3,2875
https://www.bpmco.com/property/765-33rd-st/,House (765),3,5,Location:765 33rd St.,Neighborhood:East of Campus,Pets:No Pets,Zoning:3,2975
https://www.bpmco.com/property/765-31st-street/,765 31st Street,4,5,Location:,Neighborhood:East of Campus,Pets:No Pets,Zoning:3,3940
https://www.bpmco.com/property/801-19th/,801 19th,4,2,Location:801 19th St.,Neighborhood:West of Campus (The Hill),Pets:No Pets,Zoning:4,5710
https://www.bpmco.com/property/802-18th-st/,House (802),5,2,Location:802 18th St.,Neighborhood:West of Campus (The Hill),Pets:No Pets,Zoning:4,6375
https://www.bpmco.com/property/780-18th-st/,780 18th St.,4,2,Location:780 18th St.,Neighborhood:West of Campus (The Hill),Pets:No Pets,Zoning:4,4740
https://www.bpmco.com/property/2340-south-st/,Unit #101,2,1,Location:2340 South St.,Neighborhood:North of Campus,Pets:No Pets,Zoning:4,1645
https://www.bpmco.com/property/782-18th-st/,782 18th St. (main),6,2,Location:782 18th St.,Neighborhood:West of Campus (The Hill),Pets:Pets,Zoning:6,7120
https://www.bpmco.com/property/gregory-creek-apartments-765-arapahoe-ave/,Unit #102,2,5,Location:765 Arapahoe Ave.,Neighborhood:West of Campus (The Hill),Pets:No Pets,Zoning:4,1850
https://www.bpmco.com/property/1405-19th-st/,1405 19th St.,4,2,Location:1405 19th St.,Neighborhood:East of Campus,Pets:Pets,Zoning:HR-E,4400
https://www.bpmco.com/property/1403-19th-st/,1403 19th St.,4,2,Location:1403 19th St.,Neighborhood:North of Campus,Pets:No Pets,Zoning:4,4680
https://www.bpmco.com/property/785-20th-street/,Unit #2,1,1,Location:785 20th Street,Neighborhood:West of Campus (The Hill),Pets:No Pets,Zoning:2-4,1600
https://www.bpmco.com/property/1431-18th-st/,Unit #2,2,1,Location:1431 18th St.,Neighborhood:North of Campus,Pets:No Pets,Zoning:4,2200
https://www.bpmco.com/property/765-20th-street/,Unit #2,1,1,Location:765 20th Street,Neighborhood:West of Campus (The Hill),Pets:No Pets,Zoning:2-4,1600
https://www.bpmco.com/property/1401-19th-st/,1401 19th St.,4,2,Location:1401 19th St.,Neighborhood:North of Campus,Pets:No Pets,Zoning:4,4780
https://www.bpmco.com/property/gregory-creek-apartments-755-arapahoe-ave/,Unit #102,2,5,Location:755 Arapahoe Ave.,Neighborhood:West of Campus (The Hill),Pets:No Pets,Zoning:4,2300
https://www.bpmco.com/property/1603-arapahoe/,House (1603),4,2,Location:1603 Arapahoe,Neighborhood:North of Campus,Pets:Negotiable,Zoning:4,4995
https://www.bpmco.com/property/1512-16th-st/,House (1512),3,2,Location:1512 16th St.,Neighborhood:North of Campus,Pets:Negotiable,Zoning:4,3415
https://www.bpmco.com/property/1407-19th-st/,1407 19th St.,4,2,Location:1407 19th St.,Neighborhood:North of Campus,Pets:No Pets,Zoning:4,4400
https://www.bpmco.com/property/1509-23rd-st/,Unit #1,2,5,Location:1509 23rd St.,Neighborhood:North of Campus,Pets:No Pets,Zoning:4,2390
https://www.bpmco.com/property/1139-monroe-dr/,Unit #A,3,2,Location:1139 Monroe Dr.,Neighborhood:East of Campus,Pets:Pets,Zoning:4,3135
https://www.bpmco.com/property/1235-albion-rd/,1235 Albion Rd,4,2,Location:1235 Albion Rd,Neighborhood:South of Campus,Pets:Negotiable,Zoning:3,4135
https://www.bpmco.com/property/1567-9th-st/,Unit #1,1,1,Location:1567 9th St,Neighborhood:West of Campus (The Hill),Pets:Negotiable,Zoning:4,1860
https://www.bpmco.com/property/1270-albion-rd/,House (1270),4,2,Location:1270 Albion Rd.,Neighborhood:South of Campus,Pets:Negotiable,Zoning:3,3940
https://www.bpmco.com/property/1325-19th-st/,House (1325),4,5,Location:1325 19th St.,Neighborhood:North of Campus,Pets:No Pets,Zoning:4,3775
https://www.bpmco.com/property/1308-grandview-ave/,General,10,3,Location:1308 Grandview Ave,Neighborhood:West of Campus (The Hill),Pets:No Pets,Zoning:10,13495
https://www.bpmco.com/property/1395-19th-st/,Unit #3,2,5,Location:1395 19th St.,Neighborhood:North of Campus,Pets:No Pets,Zoning:4,1995
https://www.bpmco.com/property/955-17th-street/,Unit # 02,2,1,Location:955 17th St.,Neighborhood:West of Campus (The Hill),Pets:No Pets,Zoning:4,1995
https://www.bpmco.com/property/1145-pennsylvania-ave/,Unit #11,2,2,Location:1145 Pennsylvania Ave.,Neighborhood:West of Campus (The Hill),Pets:No Pets,Zoning:1-2,2630
https://www.bpmco.com/property/1305-euclid-ave/,Unit #A,1,1,Location:1305 Euclid Ave.,Neighborhood:West of Campus (The Hill),Pets:No Pets,Zoning:2-4,1695
https://www.bpmco.com/property/963-marine-st/,Unit #5,1,1,Location:963 Marine St.,Neighborhood:West of Campus (The Hill),Pets:No Pets,Zoning:2-4,1515
https://www.bpmco.com/property/1203-pennsylvania-ave/,Unit #4,1,1,Location:1203 Pennsylvania Ave.,Neighborhood:West of Campus (The Hill),Pets:No Pets,Zoning:2-4,1750
https://www.bpmco.com/property/967-14th-st/,967 14th St.,9,5,Location:,Neighborhood:West of Campus (The Hill),Pets:No Pets,Zoning:9,12825
https://www.bpmco.com/property/990-14th-st/,House (990),6,3,Location:990 14th St.,Neighborhood:West of Campus (The Hill),Pets:No Pets,Zoning:3,7790
https://www.bpmco.com/property/952-university-ave/,House (952),5,2,Location:952 University Ave.,Neighborhood:West of Campus (The Hill),Pets:No Pets,Zoning:4,6845
https://www.bpmco.com/property/995-30th-street/,Unit #C,2,1,Location:995 30th St.,Neighborhood:East of Campus,Pets:Negotiable,Zoning:2-4,1995
https://www.bpmco.com/property/4415-laguna-pl/,Unit #208 (4415),3,3,Location:4415 Laguna Pl.,Neighborhood:East of Campus,Pets:Pets,Zoning:RH-4,2895
https://www.bpmco.com/property/4405-moorhead-ave/,House (4405),4,2,Location:4405 Moorhead Ave,Neighborhood:South of Campus,Pets:No Pets,Zoning:3,3350
https://www.bpmco.com/property/955-marine-st/,Unit #2,1,1,Location:955 Marine St.,Neighborhood:West of Campus (The Hill),Pets:No Pets,Zoning:2-4,1560
https://www.bpmco.com/property/4707-qualla-dr/,4707 Qualla Dr.,5,5,Location:4707 Qualla Dr.,Neighborhood:East of Campus,Pets:No Pets,Zoning:4,4725
https://www.bpmco.com/property/4780-franklin-drive/,4780 Franklin Drive,2,5,Location:4780 Franklin Drive,Neighborhood:North of Campus,Pets:No Pets,Zoning:4,2625
https://www.bpmco.com/property/4705-qualla-dr/,4705 Qualla Dr.,5,5,Location:4705 Qualla Dr.,Neighborhood:East of Campus,Pets:No Pets,Zoning:4,4725
https://www.bpmco.com/property/4635-moorhead-ave/,House (4635),4,2,Location:4635 Moorhead Ave.,Neighborhood:South of Campus,Pets:Negotiable,Zoning:3,4140
https://www.bpmco.com/property/4955-moorhead-ave/,Unit #10,1,1,Location:4955 Moorhead Ave.,Neighborhood:South of Campus,Pets:No Pets,Zoning:2,1395
https://www.bpmco.com/property/450-s-42nd-st/,House (450),6,3,Location:450 S. 42nd St.,Neighborhood:South of Campus,Pets:Cats Negotiable,Zoning:3,5610
https://www.bpmco.com/property/470-s-38th-st/,House (470),4,5,Location:470 S. 38th St.,Neighborhood:South of Campus,Pets:Negotiable,Zoning:3,3390
https://www.bpmco.com/property/2140-floral-dr/,House (2140),3,1,Location:2140 Floral Dr.,Neighborhood:North of Campus,Pets:Negotiable,Zoning:3,2845
https://www.bpmco.com/property/2152-goss-st/,House (2152),4,2,Location:2152 Goss St.,Neighborhood:North of Campus,Pets:Negotiable,Zoning:4,4980
https://www.bpmco.com/property/2044-grove-st/,House (2044),3,1,Location:2044 Grove St.,Neighborhood:North of Campus,Pets:Negotiable,Zoning:4,3420
https://www.bpmco.com/property/2103-grove-circle-west/,Cottage - Unit #B (2103 1/2),1,1,Location:2103 Grove St.,Neighborhood:North of Campus,Pets:Negotiable,Zoning:4,1995
https://www.bpmco.com/property/2138-grove-st/,House (2138),3,2,Location:2138 Grove St.,Neighborhood:North of Campus,Pets:Pets,Zoning:4,3225
https://www.bpmco.com/property/2146-goss-circle-west/,Unit #1,2,1,Location:2146 Goss Circle West,Neighborhood:North of Campus,Pets:No Pets,Zoning:4,1955
https://www.bpmco.com/property/2040-canyon-blvd/,Unit #01,1,1,Location:2040 Canyon Blvd.,Neighborhood:North of Campus,Pets:No Pets,Zoning:2-4,1395
https://www.bpmco.com/property/3355-stanford-ave/,3355 Stanford Ave,4,2,Location:3355 Stanford Ave,Neighborhood:South of Campus,Pets:Negotiable,Zoning:4,3920
https://www.bpmco.com/property/2030-spruce-st/,Unit #01,2,1,Location:2030 Spruce St.,Neighborhood:North of Campus,Pets:No Pets,Zoning:4,1950
https://www.bpmco.com/property/320-29th-st/,House (320),3,1,Location:320 29th St.,Neighborhood:South of Campus,Pets:No Pets,Zoning:3,2895
https://www.bpmco.com/property/2156-grove-circle-west/,Unit #1,1,1,Location:2156 Grove Circle West,Neighborhood:North of Campus,Pets:No Pets,Zoning:2 or 4,1345
https://www.bpmco.com/property/3357-stanford-ave/,3357 Stanford Ave,4,2,Location:3357 Stanford Ave,Neighborhood:South of Campus,Pets:Negotiable,Zoning:4,3920
https://www.bpmco.com/property/2207-baseline-rd/,Unit #03,1,1,Location:2207 Baseline Rd.,Neighborhood:West of Campus (The Hill),Pets:No Pets,Zoning:2-4,1350
https://www.bpmco.com/property/3695-madison-ave/,House (3695),4,2,Location:3695 Madison Ave.,Neighborhood:East of Campus,Pets:No Pets,Zoning:3,4340
